2021-02-28 19:31:54 | Start dataGenerator
2021-02-28 19:32:39 | Start dataGenerator
2021-02-28 19:35:46 | Start dataGenerator
2021-02-28 19:35:46 | load data...
2021-02-28 19:38:52 | Start dataGenerator
2021-02-28 19:38:52 | load data...
2021-02-28 19:40:09 | Start dataGenerator
2021-02-28 19:40:09 | load data...
2021-02-28 19:45:43 | 216.
2021-02-28 19:45:45 | 217.
2021-02-28 19:45:46 | 218.
2021-02-28 19:45:47 | 219.
2021-02-28 19:45:49 | 220.
2021-02-28 19:45:52 | 221.
2021-02-28 19:45:53 | 222.
2021-02-28 19:45:55 | 223.
2021-02-28 19:45:59 | 224.
2021-02-28 19:46:03 | 225.
2021-02-28 19:46:05 | 226.
2021-02-28 19:46:08 | 227.
2021-02-28 19:46:10 | 228.
2021-02-28 19:46:11 | 229.
2021-02-28 19:46:13 | 230.
2021-02-28 19:46:15 | 231.
2021-02-28 19:46:19 | 232.
2021-02-28 19:46:22 | 233.
2021-02-28 19:46:25 | 234.
2021-02-28 19:46:28 | 235.
2021-02-28 19:46:32 | 236.
2021-02-28 19:46:36 | 237.
2021-02-28 19:46:40 | 238.
2021-02-28 19:46:44 | 239.
2021-02-28 19:46:48 | 240.
2021-02-28 19:46:52 | 241.
2021-02-28 19:46:53 | 242.
2021-02-28 19:46:54 | 243.
2021-02-28 19:46:55 | 244.
2021-02-28 19:46:56 | 245.
2021-02-28 19:46:58 | 246.
2021-02-28 19:47:00 | 247.
2021-02-28 19:47:02 | 248.
2021-02-28 19:47:03 | 249.
2021-02-28 19:47:06 | 250.
2021-02-28 19:47:08 | 251.
2021-02-28 19:47:10 | 252.
2021-02-28 19:47:12 | 253.
2021-02-28 19:47:14 | 254.
2021-02-28 19:47:15 | 255.
2021-02-28 19:47:18 | 256.
2021-02-28 19:47:20 | 257.
2021-02-28 19:47:23 | 258.
2021-02-28 19:47:26 | 259.
2021-02-28 19:47:29 | 260.
2021-02-28 19:47:31 | 261.
2021-02-28 19:47:34 | 262.
2021-02-28 19:47:37 | 263.
2021-02-28 19:47:41 | 264.
2021-02-28 19:47:45 | 265.
2021-02-28 19:47:46 | 266.
2021-02-28 19:47:48 | 267.
2021-02-28 19:47:48 | 268.
2021-02-28 19:47:49 | 269.
2021-02-28 19:47:52 | 270.
2021-02-28 19:47:55 | 271.
2021-02-28 19:47:57 | 272.
2021-02-28 19:47:58 | 273.
2021-02-28 19:48:00 | 274.
2021-02-28 19:48:02 | 275.
2021-02-28 19:48:04 | 276.
2021-02-28 19:48:06 | 277.
2021-02-28 19:48:07 | 278.
2021-02-28 19:48:09 | 279.
2021-02-28 19:48:11 | 280.
2021-02-28 19:48:14 | 281.
2021-02-28 19:48:16 | 282.
2021-02-28 19:48:18 | 283.
2021-02-28 19:48:23 | 284.
2021-02-28 19:48:27 | 285.
2021-02-28 19:48:30 | 286.
2021-02-28 19:48:33 | 287.
2021-02-28 19:48:35 | 288.
2021-02-28 19:48:37 | 289.
2021-02-28 19:48:39 | 290.
2021-02-28 19:48:41 | 291.
2021-02-28 19:48:46 | 292.
2021-02-28 19:48:50 | 293.
2021-02-28 19:48:53 | 294.
2021-02-28 19:48:57 | 295.
2021-02-28 19:49:02 | 296.
2021-02-28 19:49:07 | 297.
2021-02-28 19:49:12 | 298.
2021-02-28 19:49:17 | 299.
2021-02-28 19:49:21 | 300.
2021-02-28 19:49:25 | 301.
2021-02-28 19:49:27 | 302.
2021-02-28 19:49:28 | 303.
2021-02-28 19:49:30 | 304.
2021-02-28 19:49:31 | 305.
2021-02-28 19:49:33 | 306.
2021-02-28 19:49:36 | 307.
2021-02-28 19:49:38 | 308.
2021-02-28 19:49:40 | 309.
2021-02-28 19:49:43 | 310.
2021-02-28 19:49:45 | 311.
2021-02-28 19:49:48 | 312.
2021-02-28 19:49:50 | 313.
2021-02-28 19:49:52 | 314.
2021-02-28 19:49:54 | 315.
2021-02-28 19:49:57 | 316.
2021-02-28 19:49:59 | 317.
2021-02-28 19:50:03 | 318.
2021-02-28 19:50:07 | 319.
2021-02-28 19:50:10 | 320.
2021-02-28 19:50:13 | 321.
2021-02-28 19:50:16 | 322.
2021-02-28 19:50:20 | 323.
2021-02-28 19:50:24 | 324.
2021-02-28 19:50:29 | 325.
2021-02-28 19:50:31 | 326.
2021-02-28 19:50:32 | 327.
2021-02-28 19:50:33 | 328.
2021-02-28 19:50:34 | 329.
2021-02-28 19:50:38 | 330.
2021-02-28 19:50:41 | 331.
2021-02-28 19:50:43 | 332.
2021-02-28 19:50:44 | 333.
2021-02-28 19:50:47 | 334.
2021-02-28 19:50:49 | 335.
2021-02-28 19:50:52 | 336.
2021-02-28 19:50:54 | 337.
2021-02-28 19:50:56 | 338.
2021-02-28 19:50:57 | 339.
2021-02-28 19:51:00 | 340.
2021-02-28 19:51:03 | 341.
2021-02-28 19:51:06 | 342.
2021-02-28 19:51:08 | 343.
2021-02-28 19:51:14 | 344.
2021-02-28 19:51:19 | 345.
2021-02-28 19:51:22 | 346.
2021-02-28 19:51:26 | 347.
2021-02-28 19:51:28 | 348.
2021-02-28 19:51:31 | 349.
2021-02-28 19:51:33 | 350.
2021-02-28 19:51:36 | 351.
2021-02-28 19:51:42 | 352.
2021-02-28 19:51:47 | 353.
2021-02-28 19:51:51 | 354.
2021-02-28 19:51:56 | 355.
2021-02-28 19:52:01 | 356.
2021-02-28 19:52:07 | 357.
2021-02-28 19:52:13 | 358.
2021-02-28 19:52:19 | 359.
2021-02-28 19:52:24 | 360.
2021-02-28 19:52:29 | partition data...
